,1,2268318,2520377,pv,1511544070
3489,1000135,173146,4181361,pv,1512177117
3490,1000135,2998763,4181361,pv,1512178099
3491,1000135,727254,2891509,pv,1512178176
3492,1000135,4806999,2891509,pv,1512178288
3493,1000135,727254,2891509,pv,1512178289
3494,1000135,690820,2891509,pv,1512178341
3495,1000135,65804,2891509,pv,1512178415
3496,1000135,2820735,4181361,pv,1512178520
3497,1000135,60692,4181361,pv,1512178539
3498,1000135,24358,4181361,pv,1512178566
3499,1000135,272012,4181361,pv,1512178579
3500,1000135,3327726,862523,pv,1512255810
3501,1000135,2110759,4697972,pv,1512255845
3502,1000135,1587942,4697972,pv,1512255980
3503,1000135,833122,4181361,pv,1512256016
3504,1000135,4440522,3825436,cart,1512256173
3505,1000135,781710,722945,pv,1512256344
3506,1000135,5118267,3825436,pv,1512257035
3507,1000135,4146,4697972,pv,1512257066
3508,1000135,1447083,4181361,pv,1512257083
3509,1000135,3198461,4181361,pv,1512257142
3510,1000135,4259744,4181361,pv,1512257190
3511,1000135,4440522,3825436,pv,1512290396
3512,1000135,4885218,2735466,pv,1512290629
3513,1000135,5151051,3835723,pv,1512290677
3514,1000135,1963314,200278,pv,1512290994
3515,1000135,693790,119741,pv,1512291749
3516,1000139,1838960,3381583,pv,1511695005
3517,1000139,4786189,3381583,pv,1511695081
3518,1000139,2945949,982926,pv,1511845286
3519,1000139,156089,4869428,pv,1512091869
3520,1000139,3548192,4869428,pv,1512091914
3521,1000139,1766489,895939,buy,1512092152
3522,1000139,1834624,1320293,pv,1512093496
3523,1000139,2868075,3189162,pv,1512179565
3524,1000139,1350947,3189162,pv,1512179636
3525,1000139,4902353,3189162,pv,1512179929
3526,1000139,1904882,3189162,pv,1512180029
3527,1000139,2909237,3189162,pv,1512180260
3528,1000139,2963546,3189162,pv,1512180397
3529,1000139,4598635,3189162,pv,1512180441
3530,1000139,2640687,3189162,pv,1512180732
3531,1000139,5152212,3189162,pv,1512180840
3532,1000139,4321885,4339722,pv,1512180855
3533,1000139,2640687,3189162,pv,1512180861
3534,1000139,1584458,3189162,cart,1512180939
3535,1000139,1692326,3607361,pv,1512185046
3536,1000139,3104240,3607361,pv,1512185061
3537,1000139,225201,3607361,pv,1512185109
3538,1000139,1107470,3607361,pv,1512185134
3539,1000139,4506715,3607361,pv,1512185679
3540,1000139,670124,1320293,pv,1512205877
3541,1000139,835140,3607361,pv,1512244933
3542,1000139,1794610,3607361,pv,1512245000
3543,1000139,3877588,3607361,pv,1512245023
3544,1000139,2324716,3607361,pv,1512245286
3545,1000139,747416,3607361,pv,1512245606
3546,1000139,1895671,3607361,pv,1512245623
3547,1000139,1808205,3607361,pv,1512245817
3548,1000139,141010,3607361,pv,1512245849
3549,1000139,3085792,3607361,pv,1512246038
3550,1000139,4193531,3607361,pv,1512246052
3551,1000139,29564,3607361,pv,1512246075
3552,1000139,263054,3607361,pv,1512246094
3553,1000139,128903,3607361,pv,1512246133
3554,1000139,4908666,3607361,pv,1512246162
3555,1000139,4531101,4756105,pv,1512246243
3556,1000139,2535046,3607361,pv,1512246262
3557,1000139,3675318,4756105,pv,1512246358
3558,1000139,4781883,4756105,pv,1512246399
3559,1000139,3675318,4756105,pv,1512246478
3560,1000139,5128095,3607361,pv,1512246557
3561,1000139,522765,3607361,pv,1512246565
3562,1000139,1953667,3607361,pv,1512246617
3563,1000139,807330,3607361,pv,1512246659
3564,1000139,862038,3607361,pv,1512246694
3565,1000139,513940,4756105,pv,1512246706
3566,1000139,1458001,3607361,pv,1512246748
3567,1000139,4093990,3607361,pv,1512246765
3568,1000139,4396457,3607361,pv,1512248158
3569,1000139,142311,4512393,pv,1512277465
3570,1000139,3191193,4512393,pv,1512277618
3571,1000139,2945949,982926,pv,1512288633
3572,1000139,4536113,1320293,pv,1512288649
3573,1000139,1834624,1320293,pv,1512288667
3574,1000139,2078626,1320293,pv,1512288749
3575,1000139,1834624,1320293,pv,1512288825
3576,1000139,2078626,1320293,pv,1512288890
3577,1000139,1834624,1320293,pv,1512288917
3578,1000139,756873,1320293,pv,1512289097
3579,1000139,3090311,982926,cart,1512289404
3580,1000139,1524098,982926,pv,1512289429
3581,1000139,3414407,1320293,pv,1512289450
3582,1000139,3265732,982926,pv,1512289462
3583,1000139,3090311,982926,pv,1512290001
3584,1000139,670124,1320293,pv,1512290177
3585,1000139,3485728,1320293,pv,1512290370
3586,1000139,4681632,1320293,pv,1512290388
3587,1000139,266991,2355072,pv,1512290402
3588,1000139,35508,1320293,pv,1512290492
3589,1000139,1806068,1320293,pv,1512291822
3590,1000139,2434787,4756105,pv,1512292052
3591,1000139,1584458,3189162,buy,1512306894
3592,1000139,1953667,3607361,pv,1512307159
3593,1000139,3591769,3607361,cart,1512307340
3594,1000139,38396,3607361,pv,1512307381
3595,1000139,5051417,982926,pv,1512307398
3596,1000139,38396,3607361,pv,1512307440
3597,1000139,113528,3607361,pv,1512307469
3598,1000139,2883683,3607361,pv,1512308176
3599,1000139,522765,3607361,pv,1512308187
3600,1000151,899111,4148053,buy,1511662828
3601,1000151,3160990,927764,pv,1511680816
3602,1000151,3899107,3860845,pv,1511681152
3603,1000151,412891,927764,pv,1511681405
3604,1000151,3160990,927764,pv,1511681415
3605,1000151,2450552,927764,pv,1511681449
3606,1000151,3488127,927764,pv,1511681697
3607,1000151,1858190,2013232,pv,1511681849
3608,1000151,2753529,801221,buy,1511769493
3609,1000151,4436201,2576484,cart,1511774889
3610,1000151,4475130,3669044,pv,1511882502
3611,1000151,4251223,4081518,pv,1512100376
3612,1000151,4829107,2735466,pv,1512156256
3613,1000151,4475130,3669044,pv,1512271958
3614,1000151,4828228,2033408,buy,1512272985
3615,1000154,10375,3607361,pv,1511563791
3616,1000154,2301369,3607361,pv,1511563810
3617,1000154,3051736,3607361,pv,1511563834
3618,1000154,558507,3607361,pv,1511563920
3619,1000154,3369058,3607361,pv,1511563949
3620,1000154,2301686,3607361,pv,1511563993
3621,1000154,3369058,3607361,pv,1511564592
3622,1000154,2626678,3607361,pv,1511564652
3623,1000154,558507,3607361,pv,1511564665
3624,1000154,2463098,3607361,pv,1511564698
3625,1000154,3504754,3607361,pv,1511564704
3626,1000154,2509234,3607361,pv,1511564718
3627,1000154,3939946,3607361,pv,1511565291
3628,1000154,515123,2462567,pv,1511565443
3629,1000154,1621492,4022701,pv,1511565487
3630,1000154,5150285,4756105,pv,1511567821
3631,1000154,3087961,1349561,pv,1511576340
3632,1000154,2935211,4672807,pv,1511576353
3633,1000154,3611087,1349561,pv,1511576382
3634,1000154,1078149,2228184,pv,1511605421
3635,1000154,4306714,2228184,pv,1511605433
3636,1000154,646754,2228184,pv,1511605440
3637,1000154,1199529,2228184,pv,1511613572
3638,1000154,1335001,2228184,pv,1511613597
3639,1000154,1078149,2228184,pv,1511613635
3640,1000154,3414952,2228184,pv,1511613664
3641,1000154,5060720,2228184,pv,1511613682
3642,1000154,3355032,2228184,pv,1511613721
3643,1000154,960822,2228184,pv,1511613753
3644,1000154,1342874,2228184,pv,1511613779
3645,1000154,600756,2228184,pv,1511613800
3646,1000154,3629341,2228184,fav,1511613841
3647,1000154,1199529,2228184,pv,1511613842
3648,1000154,939078,2228184,pv,1511613868
3649,1000154,3438965,2228184,pv,1511613876
3650,1000154,1890556,2228184,pv,1511613885
3651,1000154,4912984,2228184,pv,1511613908
3652,1000154,600756,2228184,pv,1511613922
3653,1000154,3732638,4022701,pv,1511613988
3654,1000154,1491484,883960,pv,1511614044
3655,1000154,5117481,1320293,pv,1511614059
3656,1000154,4505820,3102419,pv,1511614083
3657,1000154,3580024,2355072,pv,1511614090
3658,1000154,2301686,3607361,pv,1511614107
3659,1000154,539970,3607361,pv,1511614146
3660,1000154,4088957,2228184,pv,1511617530
3661,1000154,1951985,2735466,pv,1511617597
3662,1000154,1765476,2926020,pv,1511617617
3663,1000154,1551966,4069500,pv,1511617737
3664,1000154,2727187,4069500,pv,1511617746
3665,1000154,1986739,1852398,pv,1511617770
3666,1000154,1354535,2640118,pv,1511617786
3667,1000154,3781470,634390,pv,1511617800
3668,1000154,4697995,411153,pv,1511617841
3669,1000154,4775097,359388,pv,1511617861
3670,1000154,2592783,3844144,pv,1511665814
3671,1000154,4331280,3844144,pv,1511665884
3672,1000154,419265,1051370,pv,1511665929
3673,1000154,4313336,2735466,pv,1511666036
3674,1000154,2785812,3844144,pv,1511666051
3675,1000154,2093387,2640118,fav,1511666118
3676,1000154,2592783,3844144,pv,1511666119
3677,1000154,5085228,4069500,pv,1511666128
3678,1000154,3344289,4993094,pv,1511666155
3679,1000154,127403,359388,pv,1511666175
3680,1000154,4008405,3738615,pv,1511666193
3681,1000154,5109721,4022701,pv,1511666321
3682,1000154,1725356,1792277,pv,1511666336
3683,1000154,4532743,2640118,pv,1511666506
3684,1000154,117672,4022701,pv,1511666514
3685,1000154,820829,2640118,pv,1511666545
3686,1000154,1103604,2640118,pv,1511666563
3687,1000154,2880428,2640118,pv,1511666577
3688,1000154,846208,2578647,pv,1511666617
3689,1000154,4358430,4339722,pv,1511666705
3690,1000154,916051,4339722,pv,1511666714
3691,1000154,3561786,4321796,pv,1511666738
3692,1000154,2592783,3844144,pv,1511666788
3693,1000154,5035410,2640118,pv,1511666799
3694,1000154,2880428,2640118,pv,1511666805
3695,1000154,1241614,2558244,pv,1511666864
3696,1000154,2700070,1216617,pv,1511666956
3697,1000154,2743175,1216617,pv,1511666990
3698,1000154,4171950,1216617,pv,1511667017
3699,1000154,1233918,2926020,pv,1511667082
3700,1000154,3982279,1216617,pv,1511667111
3701,1000154,378457,1216617,pv,1511667120
3702,1000154,2727187,4069500,buy,1511667446
3703,1000154,4591030,2640118,pv,1511667869
3704,1000154,3414952,2228184,pv,1511667879
3705,1000154,755831,2361828,pv,1511702735
3706,1000154,2416098,2640118,pv,1511702742
3707,1000154,4896729,2228184,pv,1511702797
3708,1000154,539970,3607361,pv,1511702937
3709,1000154,3815002,3975787,cart,1511948639
3710,1000154,2727187,4069500,pv,1512017550
3711,1000154,755831,2361828,pv,1512017601
3712,1000154,2727187,4069500,pv,1512017630
3713,1000154,4326735,2361828,pv,1512017654
3714,1000154,262634,2926020,pv,1512017684
3715,1000154,2707094,2361828,pv,1512017715
3716,1000154,1424736,2361828,pv,1512017754
3717,1000154,2707094,2361828,pv,1512017762
3718,1000154,3171897,2926020,pv,1512017771
3719,1000154,2457895,2926020,pv,1512017780
3720,1000154,2078478,2926020,pv,1512017791
3721,1000154,1744963,2361828,pv,1512017813
3722,1000154,2759306,2361828,pv,1512017845
3723,1000154,3679575,2926020,pv,1512017848
3724,1000154,4609082,2926020,pv,1512017962
3725,1000154,539970,3607361,pv,1512094736
3726,1000154,1080797,3607361,pv,1512096031
3727,1000154,539970,3607361,pv,1512096111
3728,1000154,3901789,3607361,pv,1512110514
3729,1000154,141010,3607361,pv,1512110525
3730,1000154,3976218,3607361,pv,1512110562
3731,1000154,3901789,3607361,pv,1512110722
3732,1000154,3631237,3607361,pv,1512110820
3733,1000154,4184346,3607361,pv,1512110875
3734,1000154,2301686,3607361,pv,1512110906
3735,1000154,539970,3607361,fav,1512111589
3736,1000154,1659490,3607361,pv,1512111621
3737,1000154,4591677,3607361,pv,1512111631
3738,1000154,4800314,3607361,pv,1512111657
3739,1000154,3567477,3607361,pv,1512111668
3740,1000154,3901789,3607361,pv,1512122436
3741,1000154,2846400,3607361,pv,1512122712
3742,1000154,3204421,1320293,pv,1512142327
3743,1000154,2767901,570735,pv,1512181137
3744,1000154,954017,772629,pv,1512181162
3745,1000154,708375,772629,pv,1512181205
3746,1000154,2239419,772629,pv,1512181235
3747,1000154,2675309,3208959,pv,1512181249
3748,1000154,539970,3607361,pv,1512181340
3749,1000154,2093387,2640118,pv,1512181350
3750,1000154,3732638,4022701,pv,1512181358
3751,1000154,1354481,3607361,pv,1512213415
3752,1000154,4873857,3607361,pv,1512213433
3753,1000154,5026474,3607361,pv,1512213447
3754,1000154,4865863,3607361,pv,1512213458
3755,1000154,1143864,3607361,pv,1512213511
3756,1000154,4873857,3607361,pv,1512213515
3757,1000154,1143864,3607361,pv,1512213517
3758,1000154,1009630,3607361,pv,1512213535
3759,1000154,3171635,982926,pv,1512218833
3760,1000154,927454,237446,pv,1512220852
3761,1000154,1029831,4098232,pv,1512221578
3762,1000154,2239419,772629,pv,1512232851
3763,1000154,708375,772629,pv,1512232860
3764,1000154,539970,3607361,pv,1512234662
3765,1000154,2301686,3607361,pv,1512234672
3766,1000154,3976218,3607361,pv,1512234887
3767,1000154,3901789,3607361,pv,1512234912
3768,1000154,141010,3607361,pv,1512235352
3769,1000154,3976218,3607361,pv,1512235379
3770,1000154,141010,3607361,pv,1512235887
3771,1000159,1552030,4958794,pv,1511593847
3772,1000159,2510887,4756105,pv,1511593954
3773,1000159,191941,1046047,pv,1511594241
3774,1000159,2398753,4145813,pv,1511594248
3775,1000159,3386109,4958794,pv,1511594399
3776,1000159,3687850,4181361,pv,1511664840
3777,1000159,5118910,2729004,pv,1511664858
3778,1000159,1505497,3898483,fav,1511664975
3779,1000159,1915496,3898483,pv,1511665069
3780,1000159,479247,3898483,pv,1511665248
3781,1000159,2585774,3898483,pv,1511665300
3782,1000159,1782974,3898483,fav,1511665360
3783,1000159,4484257,888921,fav,1511665411
3784,1000159,1814527,3898483,pv,1511665475
3785,1000159,268837,570735,pv,1511665556
3786,1000159,1315322,3113031,pv,1511665622
3787,1000159,1474251,1349561,fav,1511675317
3788,1000159,2661916,4958794,pv,1511690285
3789,1000159,2961415,4958794,pv,1511690293
3790,1000159,635509,4958794,pv,1511690325
3791,1000159,3062610,4958794,pv,1511691393
3792,1000159,4248699,4958794,pv,1511691411
3793,1000159,2375289,4958794,pv,1511691430
3794,1000159,3720446,4958794,pv,1511691448
3795,1000159,4564101,3898483,fav,1511753001
3796,1000159,2928057,3898483,pv,1511753039
3797,1000159,4564101,3898483,pv,1511762731
3798,1000159,2731895,3833754,pv,1511762792
3799,1000159,4564101,3898483,pv,1511762827
3800,1000159,2848065,4424369,fav,1511762932
3801,1000159,1808610,3898483,fav,1511762958
3802,1000159,4572055,4145813,pv,1511845358
3803,1000159,2181661,1521931,fav,1511845406
3804,1000159,4042349,2103768,fav,1511845430
3805,1000159,325550,3898483,pv,1511845472
3806,1000159,2279428,2303546,fav,1511845536
3807,1000159,141437,3898483,pv,1511880437
3808,1000159,1751401,4145813,pv,1511880461
3809,1000159,3781508,2103768,pv,1511880474
3810,1000159,1999200,3898483,fav,1511920203
3811,1000159,1389598,3898483,fav,1511920220
3812,1000159,1634532,3898483,pv,1511920231
3813,1000159,2677990,3898483,pv,1511964418
3814,1000159,605057,3898483,pv,1511964427
3815,1000159,901439,102272,fav,1511964495
3816,1000159,1134696,102272,fav,1511964506
3817,1000159,578756,102272,fav,1511964549
3818,1000159,2014142,624370,fav,1511964638
3819,1000159,4191054,102272,fav,1511964660
3820,1000159,4843029,102272,fav,1511964672
3821,1000159,4518809,102272,fav,1511964693
3822,1000159,2370266,102272,fav,1511964749
3823,1000159,2432449,102272,fav,1511964788
3824,1000159,2222200,102272,fav,1511964816
3825,1000159,3967686,318219,fav,1511964849
3826,1000159,3926458,4640311,pv,1511964918
3827,1000159,2096206,4640311,fav,1511964942
3828,1000159,512148,4640311,pv,1511964962
3829,1000159,2342900,4640311,pv,1511964969
3830,1000159,656916,4640311,fav,1511964985
3831,1000159,3315072,4640311,fav,1511965010
3832,1000159,2110138,4640311,fav,1511965036
3833,1000159,4739621,4640311,pv,1511965043
3834,1000159,3933322,4640311,pv,1511965052
3835,1000159,4471668,624370,fav,1511965069
3836,1000159,699164,4640311,pv,1511965094
3837,1000159,567482,4640311,pv,1511965110
3838,1000159,2933955,4640311,pv,1511965130
3839,1000159,416936,4640311,pv,1511965140
3840,1000159,4318239,4640311,pv,1511965150
3841,1000159,3183909,4640311,fav,1511965196
3842,1000159,4293453,4640311,fav,1511965271
3843,1000159,3218866,4640311,fav,1511965290
3844,1000159,2923607,4640311,fav,1511965306
3845,1000159,1789572,4640311,pv,1511965399
3846,1000159,3958552,4640311,fav,1511965426
3847,1000159,3621893,4640311,fav,1511965443
3848,1000159,4068030,4640311,fav,1511965494
3849,1000159,3788963,4640311,pv,1511965512
3850,1000159,2585631,102272,pv,1511965618
3851,1000159,2714476,102272,pv,1511965699
3852,1000159,2585631,102272,pv,1511965704
3853,1000159,1329673,1204223,pv,1511965723
3854,1000159,2585631,102272,pv,1511965727
3855,1000159,1381337,318219,pv,1511965740
3856,1000159,2585631,102272,pv,1511965741
3857,1000159,4287826,4145813,pv,1511965767
3858,1000159,3114069,4145813,pv,1511965776
3859,1000159,3710008,4145813,pv,1511965783
3860,1000159,1662088,4145813,pv,1511965794
3861,1000159,1346814,4145813,pv,1511965803
3862,1000159,3756605,4145813,pv,1511965817
3863,1000159,1919944,4145813,pv,1511965829
3864,1000159,651376,4145813,pv,1511965840
3865,1000159,2616760,4145813,pv,1511965864
3866,1000159,1537424,4145813,pv,1511965892
3867,1000159,434901,4145813,pv,1511965903
3868,1000159,4514547,4145813,fav,1511965941
3869,1000159,998474,4145813,pv,1511966012
3870,1000159,4900784,4145813,pv,1511966025
3871,1000159,2021054,4145813,pv,1511966032
3872,1000159,4702573,4145813,pv,1512185529
3873,1000159,2404506,4145813,pv,1512262556
3874,1000159,23516,3898483,pv,1512262600
3875,1000159,4514547,4145813,pv,1512262749
3876,1000159,4495667,4145813,pv,1512262831
3877,1000159,4514547,4145813,pv,1512262838
3878,1000159,1839395,102272,fav,1512262906
3879,1000159,3710651,149192,pv,1512262978
3880,1000159,4518230,102272,fav,1512263023
3881,1000159,3404104,4145813,pv,1512263109
3882,1000159,895499,4145813,pv,1512263131
3883,1000159,2176451,102272,pv,1512263168
3884,1000159,4743046,4145813,fav,1512263226
3885,1000159,4111229,102272,fav,1512263505
3886,1000159,4460226,102272,fav,1512263542
3887,1000159,2420609,4145813,pv,1512263569
3888,1000159,2784026,4145813,fav,1512263595
3889,1000159,2443446,102272,fav,1512263606
3890,1000159,4219072,102272,fav,1512263633
3891,1000159,4825186,3371868,fav,1512263719
3892,1000159,2398753,4145813,pv,1512263725
3893,1000159,3761497,4145813,pv,1512263731
3894,1000159,2023751,2158079,fav,1512263786
3895,1000159,879245,3702593,fav,1512263987
3896,1000159,1212113,2158079,pv,1512264003
3897,1000159,3326924,3171095,pv,1512264038
3898,1000159,521647,2535791,pv,1512264084
3899,1000159,1914330,3015852,pv,1512264325
3900,1000159,4879703,102272,fav,1512264416
3901,1000159,1067150,102272,fav,1512264538
3902,1000159,1298585,917578,pv,1512264557
3903,1000159,1134696,102272,pv,1512264745
3904,1000159,371955,3015852,pv,1512264919
3905,1000159,651376,4145813,pv,1512298419
3906,1000159,4702573,4145813,fav,1512302012
3907,1000159,4152963,3937192,fav,1512302343
3908,1000159,2081724,3937192,fav,1512302413
3909,1000159,4152963,3937192,pv,1512302414
3910,1000159,5021782,4145813,fav,1512302649
3911,1000159,2554644,4780547,fav,1512302674
3912,1000159,1107076,2705662,fav,1512302703
3913,1000159,2254036,3937192,pv,1512302721
3914,1000159,3650708,4145813,pv,1512302734
3915,1000159,4080643,4780547,fav,1512302786
3916,1000159,4732079,1250975,fav,1512303320
3917,1000159,3047979,611849,fav,1512303370
3918,1000159,4702573,4145813,pv,1512315615
3919,1000159,324365,2157356,pv,1512315673
3920,1000159,1174370,1956773,pv,1512315694
3921,1000159,1828877,611849,fav,1512315751
3922,1000159,1701943,102272,pv,1512315768
3923,1000159,4900420,1250975,fav,1512315831
3924,1000159,3547915,611849,fav,1512315849
3925,1000159,4220989,3235112,fav,1512315901
